0, 0.9999988079071045, 0, 0.9999988079071045
0, 1.0, 0, 1.0
0, 0.9999979734420776, 0, 0.9999979734420776
0, 0.9998302459716797, 0, 0.9998302459716797
0, 0.15906161069869995, 2, 0.8360838294029236
0, 1.0, 0, 1.0
0, 0.9999998807907104, 0, 0.9999998807907104
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 0.9698469638824463, 0, 0.9698469638824463
0, 0.8587570190429688, 0, 0.8587570190429688
0, 1.0, 0, 1.0
0, 0.9996850490570068, 0, 0.9996850490570068
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 0.9487699270248413, 0, 0.9487699270248413
0, 0.999998927116394, 0, 0.999998927116394
0, 0.9999998807907104, 0, 0.9999998807907104
0, 1.0, 0, 1.0
0, 0.9999995231628418, 0, 0.9999995231628418
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
1, 0.9769504070281982, 1, 0.9769504070281982
1, 0.2825816571712494, 0, 0.7157649397850037
1, 0.9999829530715942, 1, 0.9999829530715942
1, 0.9998890161514282, 1, 0.9998890161514282
1, 1.0, 1, 1.0
1, 2.7534936108963848e-08, 0, 1.0
1, 0.8996415734291077, 1, 0.8996415734291077
1, 0.9952213168144226, 1, 0.9952213168144226
1, 0.9999743700027466, 1, 0.9999743700027466
1, 0.9999775886535645, 1, 0.9999775886535645
1, 1.0, 1, 1.0
1, 1.0, 1, 1.0
1, 0.9947888851165771, 1, 0.9947888851165771
1, 0.01259453222155571, 0, 0.9869605302810669
1, 0.9999468326568604, 1, 0.9999468326568604
1, 0.9993506073951721, 1, 0.9993506073951721
1, 0.9999971389770508, 1, 0.9999971389770508
1, 0.0767277404665947, 2, 0.8444622755050659
1, 0.9999998807907104, 1, 0.9999998807907104
1, 0.9999978542327881, 1, 0.9999978542327881
1, 0.9999996423721313, 1, 0.9999996423721313
1, 1.0, 1, 1.0
1, 0.9936316609382629, 1, 0.9936316609382629
1, 0.9999994039535522, 1, 0.9999994039535522
1, 1.0, 1, 1.0
2, 0.9922385811805725, 2, 0.9922385811805725
2, 0.9996910095214844, 2, 0.9996910095214844
2, 0.9992066025733948, 2, 0.9992066025733948
2, 0.9998637437820435, 2, 0.9998637437820435
2, 0.999996542930603, 2, 0.999996542930603
2, 0.9999701976776123, 2, 0.9999701976776123
2, 0.9854418039321899, 2, 0.9854418039321899
2, 0.9883407354354858, 2, 0.9883407354354858
2, 0.9996474981307983, 2, 0.9996474981307983
2, 0.9997631907463074, 2, 0.9997631907463074
2, 0.9987053871154785, 2, 0.9987053871154785
2, 0.9996337890625, 2, 0.9996337890625
2, 0.5729464888572693, 2, 0.5729464888572693
2, 0.9897095561027527, 2, 0.9897095561027527
2, 0.999994158744812, 2, 0.999994158744812
2, 0.9983452558517456, 2, 0.9983452558517456
2, 0.9999991655349731, 2, 0.9999991655349731
2, 0.9998292922973633, 2, 0.9998292922973633
2, 0.9999980926513672, 2, 0.9999980926513672
2, 0.9999920129776001, 2, 0.9999920129776001
2, 0.9999996423721313, 2, 0.9999996423721313
2, 0.9999624490737915, 2, 0.9999624490737915
2, 1.0, 2, 1.0
2, 0.9999939203262329, 2, 0.9999939203262329
2, 1.0, 2, 1.0
2, 0.9999926090240479, 2, 0.9999926090240479
2, 0.9999725818634033, 2, 0.9999725818634033
2, 0.9998635053634644, 2, 0.9998635053634644
2, 0.999881386756897, 2, 0.999881386756897
